chr1	1182502	1182702	6
chr1	1259867	1260067	6
chr1	1259867	1260067	6
chr1	1259943	1260143	7
chr1	1259943	1260143	7
chr1	1265126	1265326	2
chr1	1265126	1265326	2
chr1	2460484	2460684	89
chr1	2460484	2460684	89
chr1	2516899	2517099	57
chr1	2516899	2517099	57
chr1	2137172	2137372	4
chr1	2345810	2346010	460
chr1	3542356	3542556	20
chr1	6305252	6305452	587
chr1	9294463	9294663	217
chr1	9294463	9294663	217
chr1	9294463	9294663	217
chr1	12679220	12679420	8
chr1	12679220	12679420	8
chr1	12679220	12679420	8
chr1	12679220	12679420	8
chr1	16063209	16063409	4
chr1	16067987	16068187	661
chr1	16331731	16331931	3
chr1	16400127	16400327	81
chr1	16400127	16400327	81
chr1	16400127	16400327	81
chr1	19812466	19812666	7
chr1	21503181	21503381	9
chr1	24525930	24526130	413
chr1	24525930	24526130	413
chr1	24525930	24526130	413
chr1	24525930	24526130	413
chr1	24525930	24526130	413
chr1	24525930	24526130	413
chr1	24968994	24969194	50
chr1	24968994	24969194	50
chr1	24646212	24646412	6
chr1	24968994	24969194	50
chr1	24968994	24969194	50
chr1	26124667	26124867	62
chr1	26149897	26150097	14
chr1	26185848	26186048	9
chr1	26324648	26324848	948
chr1	26324648	26324848	948
chr1	26606213	26606413	68
chr1	27115654	27115854	663
chr1	27115654	27115854	663
chr1	27023122	27023322	18
chr1	27718748	27718948	147
chr1	27718748	27718948	147
chr1	27928961	27929161	29
chr1	27928961	27929161	29
chr1	27998924	27999124	83
chr1	27998924	27999124	83
chr1	27928961	27929161	29
chr1	27998924	27999124	83
chr1	27998924	27999124	83
chr1	27998924	27999124	83
chr1	28832455	28832655	7
chr1	28585763	28585963	9
chr1	31192219	31192419	709
chr1	31197032	31197232	36
chr1	31382680	31382880	6
chr1	31881212	31881412	3
chr1	32281580	32281780	189
chr1	32671236	32671436	11
chr1	32671236	32671436	11
chr1	32671236	32671436	11
chr1	32674495	32674695	4
chr1	32674495	32674695	4
chr1	32674495	32674695	4
chr1	33338282	33338482	481
chr1	33338282	33338482	481
chr1	33352298	33352498	26
chr1	33546514	33546714	15
chr1	33936232	33936432	646
chr1	35259971	35260171	3
chr1	35259971	35260171	3
chr1	35325417	35325617	541
chr1	35325417	35325617	541
chr1	36037971	36038171	3
chr1	36565250	36565450	749
chr1	36565250	36565450	749
chr1	36565250	36565450	749
chr1	36621254	36621454	8
chr1	36621203	36621403	10
chr1	38157888	38158088	267
chr1	38157888	38158088	267
chr1	38157873	38158073	240
chr1	38157873	38158073	240
chr1	38021720	38021920	4
chr1	38325892	38326092	510
chr1	38061386	38061586	10
chr1	38273673	38273873	10
chr1	38273665	38273865	9
chr1	39339050	39339250	12
chr1	39456716	39456916	33
chr1	39456716	39456916	33
chr1	39876576	39876776	136
chr1	39876576	39876776	136
chr1	41248484	41248684	7
chr1	42501396	42501596	138
chr1	42799748	42799948	55
chr1	43611594	43611794	2
chr1	43994947	43995147	651
chr1	43994947	43995147	651
chr1	43994947	43995147	651
chr1	44496364	44496564	71
chr1	45476827	45477027	22
chr1	45476827	45477027	22
chr1	45476827	45477027	22
chr1	45476805	45477005	22
chr1	45476805	45477005	22
chr1	45476805	45477005	22
chr1	45965551	45965751	47
chr1	45965551	45965751	47
chr1	45965551	45965751	47
chr1	45965456	45965656	43
chr1	45965456	45965656	43
chr1	45965456	45965656	43
chr1	45793945	45794145	57
chr1	45769782	45769982	223
chr1	45769782	45769982	223
chr1	45769782	45769982	223
chr1	45476827	45477027	22
chr1	45476805	45477005	22
chr1	45476827	45477027	22
chr1	45476805	45477005	22
chr1	45769782	45769982	223
chr1	45806742	45806942	53
chr1	45806742	45806942	53
chr1	45956840	45957040	31
chr1	45671650	45671850	4
chr1	45671650	45671850	4
chr1	46639149	46639349	35
chr1	46639149	46639349	35
chr1	46640160	46640360	3
chr1	46640160	46640360	3
chr1	46897499	46897699	2
chr1	47184736	47184936	21
chr1	51433808	51434008	98
chr1	53163838	53164038	11
chr1	53308383	53308583	135
chr1	53308383	53308583	135
chr1	54412088	54412288	76
chr1	54411999	54412199	55
chr1	54665546	54665746	10
chr1	54665640	54665840	13
chr1	54870868	54871068	95
chr1	55272936	55273136	6
chr1	57045457	57045657	51
chr1	57045457	57045657	51
chr1	59250823	59251023	276
chr1	59250823	59251023	276
chr1	65432219	65432419	13
chr1	65523725	65523925	5
chr1	65525591	65525791	113
chr1	65885931	65886131	10
chr1	67598854	67599054	2
chr1	67604390	67604590	4
chr1	67896123	67896323	19
chr1	67896123	67896323	19
chr1	85725355	85725555	589
chr1	86042646	86042846	69
chr1	86047044	86047244	60
chr1	87793951	87794151	14
chr1	89828836	89829036	7
chr1	89828836	89829036	7
chr1	90098453	90098653	432
chr1	90098453	90098653	432
chr1	90098444	90098644	428
chr1	90098444	90098644	428
chr1	101004928	101005128	18
chr1	100747397	100747597	4
chr1	100808984	100809184	3
chr1	100808984	100809184	3
chr1	101702905	101703105	35
chr1	101702905	101703105	35
chr1	101702905	101703105	35
chr1	101492244	101492444	4
chr1	101702905	101703105	35
chr1	108508265	108508465	18
chr1	108508145	108508345	15
chr1	110082494	110082694	3
chr1	110082494	110082694	3
chr1	110527187	110527387	902
chr1	111771281	111771481	4
chr1	111771281	111771481	4
chr1	112298190	112298390	618
chr1	112298219	112298419	628
chr1	112937200	112937400	205
chr1	113250025	113250225	654
chr1	113250025	113250225	654
chr1	113258950	113259150	916
chr1	113258950	113259150	916
chr1	113261389	113261589	470
chr1	113261389	113261589	470
chr1	115214044	115214244	63
chr1	116961244	116961444	8
chr1	117112915	117113115	222
chr1	117209177	117209377	9
chr1	117215171	117215371	190
chr1	119910202	119910402	707
chr1	145414391	145414591	17
chr1	146714091	146714291	892
chr1	149870955	149871155	13
chr1	149870955	149871155	13
chr1	150228418	150228618	200
chr1	150779917	150780117	2
chr1	151803348	151803548	32
chr1	151803348	151803548	32
chr1	153188660	153188860	2
chr1	153321022	153321222	12
chr1	153321022	153321222	12
chr1	153583914	153584114	3
chr1	153590208	153590408	109
chr1	153950051	153950251	20
chr1	153959253	153959453	470
chr1	153643504	153643704	153
chr1	153643504	153643704	153
chr1	153950051	153950251	20
chr1	153950051	153950251	20
chr1	153950051	153950251	20
chr1	153959253	153959453	470
chr1	153959253	153959453	470
chr1	153959253	153959453	470
chr1	153650164	153650364	608
chr1	154126392	154126592	3
chr1	153950051	153950251	20
chr1	153959253	153959453	470
chr1	154532120	154532320	699
chr1	154539257	154539457	4
chr1	154539257	154539457	4
chr1	155035213	155035413	636
chr1	155035267	155035467	578
chr1	154841554	154841754	28
chr1	155035213	155035413	636
chr1	155035267	155035467	578
chr1	155145821	155146021	680
chr1	155145804	155146004	737
chr1	155176690	155176890	668
chr1	155176969	155177169	13
chr1	155225074	155225274	10
chr1	155314236	155314436	5
chr1	156031366	156031566	3
chr1	156052189	156052389	18
chr1	156052169	156052369	17
chr1	156052189	156052389	18
chr1	156052189	156052389	18
chr1	156052169	156052369	17
chr1	156052169	156052369	17
chr1	156119135	156119335	13
