chr1	67091	71091	1
chr1	67091	71091	2
chr1	712068	716068	3
chr1	760902	764902	4
chr1	760971	764971	5
chr1	858530	862530	6
chr1	892679	896679	7
chr1	899877	903877	8
chr1	899877	903877	9
chr1	899877	903877	10
chr1	946847	950847	11
chr1	1007687	1011687	12
chr1	1007687	1011687	13
chr1	1007687	1011687	14
chr1	1049736	1053736	15
chr1	1101243	1105243	16
chr1	1165629	1169629	17
chr1	1207234	1211234	18
chr1	1242989	1246989	19
chr1	1242989	1246989	20
chr1	1282492	1286492	21
chr1	1295157	1299157	22
chr1	1295157	1299157	23
chr1	1308818	1312818	24
chr1	1308818	1312818	25
chr1	1332910	1336910	26
chr1	1332910	1336910	27
chr1	1340693	1344693	28
chr1	1383069	1387069	29
chr1	1445523	1449523	30
chr1	1445523	1449523	31
chr1	1445523	1449523	32
chr1	1473740	1477740	33
chr1	1473740	1477740	34
chr1	1473740	1477740	35
chr1	1533476	1537476	36
chr1	1533476	1537476	37
chr1	1565560	1569560	38
chr1	1653775	1657775	39
chr1	1653775	1657775	40
chr1	1653791	1657791	41
chr1	1709508	1713508	42
chr1	1709508	1713508	43
chr1	1709508	1713508	44
chr1	1709508	1713508	45
chr1	1844266	1848266	46
chr1	1848740	1852740	47
chr1	1848740	1852740	48
chr1	1848740	1852740	49
chr1	1848740	1852740	50
chr1	1933276	1937276	51
chr1	1979909	1983909	52
chr1	1979909	1983909	53
chr1	1979909	1983909	54
chr1	2321214	2325214	55
chr1	2405754	2409754	56
chr1	2405754	2409754	57
chr1	2456035	2460035	58
chr1	2486450	2490450	59
chr1	2486450	2490450	60
chr1	2562481	2566481	61
chr1	2936046	2940046	62
chr1	2936046	2940046	63
chr1	2982289	2986289	64
chr1	2983742	2987742	65
chr1	3369147	3373147	66
chr1	3475354	3479354	67
chr1	3475354	3479354	68
chr1	3567129	3571129	69
chr1	3661937	3665937	70
chr1	3661937	3665937	71
chr1	3814968	3818968	72
chr1	5622131	5626131	73
chr1	5920801	5924801	74
chr1	6050533	6054533	75
chr1	6294044	6298044	76
chr1	6294044	6298044	77
chr1	6319035	6323035	78
chr1	6451826	6455826	79
chr1	6482730	6486730	80
chr1	6487956	6491956	81
chr1	6613338	6617338	82
chr1	6638056	6642056	83
chr1	6660929	6664929	84
chr1	6843384	6847384	85
chr1	6843384	6847384	86
chr1	7829329	7833329	87
chr1	7842380	7846380	88
chr1	7971294	7975294	89
chr1	7971294	7975294	90
chr1	8019714	8023714	91
chr1	8019714	8023714	92
chr1	8084393	8088393	93
chr1	8382390	8386390	94
chr1	8382390	8386390	95
chr1	8382390	8386390	96
chr1	8382390	8386390	97
chr1	8875699	8879699	98
chr1	8936894	8940894	99
chr1	8936894	8940894	100
chr1	8937151	8941151	101
chr1	8937151	8941151	102
chr1	9003893	9007893	103
chr1	9003893	9007893	104
chr1	9003893	9007893	105
chr1	9003893	9007893	106
chr1	9084404	9088404	107
chr1	9084404	9088404	108
chr1	9084404	9088404	109
chr1	9146510	9150510	110
chr1	9146510	9150510	111
chr1	9146510	9150510	112
chr1	9146510	9150510	113
chr1	9187229	9191229	114
chr1	9187229	9191229	115
chr1	9187229	9191229	116
chr1	9209836	9213836	117
chr1	9209836	9213836	118
chr1	9209836	9213836	119
chr1	9350941	9354941	120
chr1	9350941	9354941	121
chr1	9597528	9601528	122
chr1	9597528	9601528	123
chr1	9597528	9601528	124
chr1	9646932	9650932	125
chr1	9646932	9650932	126
chr1	9709790	9713790	127
chr1	9709790	9713790	128
chr1	9712644	9716644	129
chr1	9712644	9716644	130
chr1	9882550	9886550	131
chr1	9882550	9886550	132
chr1	9882550	9886550	133
chr1	10001427	10005427	134
chr1	10001427	10005427	135
chr1	10001427	10005427	136
chr1	10001486	10005486	137
chr1	10001486	10005486	138
chr1	10091041	10095041	139
chr1	10268764	10272764	140
chr1	10268764	10272764	141
chr1	10457085	10461085	142
chr1	10457085	10461085	143
chr1	10488159	10492159	144
chr1	10488159	10492159	145
chr1	10488159	10492159	146
chr1	10507776	10511776	147
chr1	10507776	10511776	148
